id,is_laugh
rfdjcfsqq,0.48006373168530947
tsgqmfpef,0.3913503572003525
owjcthkz2,0.2993649660168778
rvgaocjyy,0.4014224366721935
uxtwu5i69,0.8154232138957115
obakrevy2,0.42256617143109415
ufysgofeg,0.556358441623795
owbo0cjz8,0.6919052043273484
gnjxzlvgb,0.3710223574198789
fbfb83wbu,0.7617108275323607
m8vrg4kvc,0.5883769444729054
t69mmmvst,0.7961548706607393
ulzx4ghj6,0.681302834809794
gx35spy3j,0.32837186177183353
9fwih2taf,0.49555648050861006
sidpzsisx,0.5398282507526323
3ann0fdx1,0.4911754863649834
sfujns9rr,0.41763126529409067
1ngqnkllc,0.2583201630801285
kaofmroja,0.33565391056530025
qxt2taykk,0.48819998934810693
5amuruxbp,0.35763337336687573
a3ugm9hfq,0.22425305960587005
mc6bur4x9,0.44809585930853696
eh3ptagjw,0.4512399699673204
fqg6xuosa,0.5499969248457948
khrammagz,0.3087663583587659
fkxgihn9v,0.26502136919523195
gz2svzmhm,0.6649613161675874
s0wibeuge,0.46669606834941185
47wjy0eln,0.3303289621324924
gplq76qnf,0.5163809900751227
zewwvpdoi,0.8213056718103608
s9kffulza,0.7919367240362456
mefjs6av9,0.5191945579339372
iod7bk8wv,0.8707737243616853
lw5za88fy,0.7807913321814004
zdnm1gsbr,0.5638210643543959
7rn14dqc5,0.3870977889333888
jgh7zghsu,0.295439905607387
3fn2cbmck,0.57862876203941
8z9yt1qg1,0.29994990576188685
jnfsrpvyp,0.34345087796955276
n5ck8mvov,0.45254359143028566
v1nlp4yue,0.3027377691377658
y0ytszwbz,0.3520206429729831
896tkhmiu,0.6814881287411663
ggmyvs3we,0.31109080665364963
cnqhq1qmz,0.23981536973218845
orczju1hi,0.4083916058915998
gy2bzmucs,0.6634454416470434
0z2noehez,0.4404068122041391
jxxnnssjk,0.4386724535936975
sy8giuwtv,0.6215152714787501
uvgnqnel9,0.5348058866222768
fapp6ih6m,0.5998374918641413
b2c6k843g,0.5173971346652202
ojpz1wngc,0.163934462949973
7bg0k9mq0,0.41789622384564956
rm58i1db6,0.3812197693509807
n7anajnhz,0.3896312277686446
ipb2mpmg4,0.3453606948908149
673j84ob7,0.3205913333587662
hjntbi8f3,0.5130409740431008
dgem2isnj,0.3423375642887859
c8lwgpnwm,0.3042604850017846
sbtomjzgz,0.20590666091914783
qnlnkdymr,0.4737385960750718
ebqxfu7id,0.7769130089839826
stk3ctlxp,0.7230683109930293
wlf2sbkqp,0.34762220958560136
hbyqyasiw,0.3192837699719359
hggxvdgbh,0.37791061480275545
wfseocihg,0.3765029115870234
0d8rb2zs5,0.6079823996407211
hwj1tixw6,0.2466380611632924
qubqui1ru,0.6252350274776569
et19vepal,0.41825847542305594
hllf53g31,0.28890009001717376
jge6ykrr8,0.5860337749489313
cjelb3exo,0.5312910371288563
3gl7s1p9x,0.8719071015301564
vh7dil0e4,0.4252911919435915
kicoltvbv,0.4543576798893379
tuhpunei8,0.6904976445867269
pxyamxf3a,0.46588168441352745
kr8iht5yt,0.23388402819537016
pdmxywhyk,0.3420784735825245
olp7tvidk,0.36020666228900633
hdlkmr1uu,0.4402675798617617
jmvgz1k1y,0.27484861651447484
bqh11vyxe,0.36616849111065464
z3osw03en,0.47643061395342123
0lhr7oyjs,0.708743328335787
zmgtx6qsd,0.7209222464239673
edsfrvpaw,0.4880168041862463
rrmfo6abf,0.39917759115126855
izk9cuqo4,0.6458286839709271
keudcukm3,0.26261568974766847
qoz7izazb,0.26722667215314194
qojxheml7,0.5551160837166891
opkvjmi6b,0.6878336047394028
6ca4gfefq,0.5330930988673024
2um0ji4u3,0.6903473935486715
jzcvr49db,0.6735524808731619
mnnr6qc05,0.5316075425248299
fwsdshocq,0.48093756555967077
ghws0cd9b,0.7689589444183809
jipnrmzdb,0.5300214886569716
jtrpli5fr,0.6863261728572845
dpirw75s4,0.7154510613571835
figczgft9,0.5120774679277247
yfdsgue73,0.6708581874261027
kx0jlxwd6,0.5054530255318925
djmzmy1h1,0.2697570566430974
r1nxs7vqd,0.5556929626249452
amzsmnvuo,0.30720140662224754
8pxr2kfmn,0.5543104805685306
futlmcuxp,0.5412063737527884
wrtahtef8,0.2556424481481128
e7ka6ycro,0.6890263302891909
g0vuysnp6,0.4073485195884716
kynddzsn7,0.39536494234411823
hxbumorux,0.361343571901432
eailyfhg2,0.6284162249827592
ajxbosyqn,0.5150388848375068
n1plptxfv,0.6457946655506974
bcs7lxivz,0.43928838480864735
cabzwhjyo,0.6798071195693567
infjyiksf,0.7597693890120849
lgt2xkxmz,0.6247596875034798
unygwlice,0.34761016810318446
84xqcwijm,0.6407981208354154
tgfjmhlas,0.7063916184686485
xvsvwryh2,0.6194556553723124
e7ozh5stk,0.7242046535423743
izkdb7j2d,0.5751009168583316
phjnfqe3w,0.559030838553857
7tpxfphkh,0.740806379265506
x1em3pjl8,0.5568185192507874
dn2j2prsi,0.7516188805711923
obnosi2w7,0.41613437547844123
i7typ7hkh,0.6239190444767384
vmrrfqrw6,0.46045628462805405
j7sfvzjie,0.4605017505415393
iufqtkdur,0.60774299413243
c0kcfenv7,0.6585695270849043
s1rgfgvxw,0.5187133938186699
u1wgcwc0g,0.35174781967708013
kqrfkhzf6,0.5250897302226945
xf3oi1z15,0.28540103895616964
dlwattumm,0.8272608931088969
h1kyhyt57,0.34744852918373453
ebyhl1cuz,0.5739880762174291
l5noahe7l,0.22746341624549854
dnw4oj0pg,0.37924303178825075
csaaj8jkn,0.17403073104948252
yj6yutxnp,0.43149564586590267
gd4lz2jjo,0.3590808879841442
33ysqo7lg,0.2592892183044805
fonju8klo,0.551983986499889
2y6ecmvbv,0.4668308732728087
pot3bzbjf,0.4261600370386319
c0jaycpqu,0.6286395462115916
eavu0pcse,0.5186016662007799
kxibcvnbi,0.6276312479505064
mix36mdtm,0.3795419375692394
n7ytaa3cg,0.7177160408491922
iqzh0ho2f,0.38112143756055195
hrjwghfyc,0.7683798879699111
gngcpsddc,0.3543452603932006
vjb41ukxi,0.6888992522277713
jrr3qvaj7,0.6672355470315056
pa96jsr52,0.6667203768210687
44qmalzw9,0.20368851752450806
l26dybngl,0.5834984319519049
0n0kzfoug,0.21712807648415647
395pdyfiq,0.8105708506187709
vm9e5rjkr,0.8004390629495987
onq29lio9,0.42209564889367224
kpgvy7qjn,0.2712634665507805
tzw8cvb0d,0.47437490643547475
cxutxdcqs,0.7434090363812894
xxjbg8jzi,0.7184067618468458
hsv70fh4q,0.5120828623789873
losvqpvfn,0.5350841052808966
kulr4fkao,0.6150881353618678
ilplcbz4s,0.24128645709831464
qdmlg6yie,0.4503546728110631
v0d9rppe8,0.32594512048648666
ssjvi3yph,0.5280892012242183
8fj9oh3ax,0.5372481456956179
xhi22clmb,0.5332413790706623
y5u84c4e1,0.48426299167000647
3zdmr8pa0,0.26953681223626946
ohinczq5g,0.5403608959681179
b43vvxxq2,0.4520421106009209
skcnlguvc,0.5066817703330189
cjapogdpk,0.6773317511290153
ml9yq32sz,0.49099871911662324
ovrpt94d6,0.40522489541672585
rzbxxcx6l,0.31189738947737605
4mytzj67o,0.44737713228344517
o24uubjok,0.6186343358602551
hqkg4ynyg,0.6415148402437608
7dwkjg7cs,0.5598668469125374
91yk7glnv,0.3586880921241412
unvzm4p9r,0.630821177397594
aephoxp7j,0.3249823309669056
6k3enjnm3,0.5934688534306574
fimbqzq3a,0.3700462522770971
qdrvgqh7g,0.36770639875993727
oghauh7ta,0.8212538664101807
zlknrrddb,0.2737245511181881
gbwn7rx8d,0.4040584090329933
uoezurxzs,0.3635216179344897
ia5aqsqit,0.4038663656878711
tq90raxty,0.5547351038524599
6dugru8qv,0.3916810433473592
0z2sxfkfv,0.3005159122443032
9aibatte2,0.4593981126490683
2fxktukku,0.2609716703201238
0hexfzndp,0.6877029538112409
syanyib5f,0.3619363331697455
mbnhziasi,0.6555957549363327
ohbyvtrdr,0.6247468470311774
g0oqfulgw,0.4066090143306661
mjrcqh6gc,0.6361708586545346
wcpyh9btv,0.29152791397314093
qoab9koe0,0.3619145680443512
fgmpnto4e,0.5692868212640484
t8s5xbc7z,0.3157328913697379
d3fhnfn4s,0.49889024830768475
nvotiyolf,0.4170436659069544
6qdehiyq5,0.6827137302360569
vndwchmjl,0.4613899492420801
06laejtgn,0.5886524378846397
kyo9vfvsb,0.7180169919429644
wmr67vanc,0.40828127720864693
9219d9ry0,0.39937686094447644
txc8evwah,0.5110187354170604
m2imbxfmy,0.607554422339591
wisvceljb,0.6029585930763193
8jbqzbfjs,0.34679844022348816
scf8c3ooi,0.7518032311941767
tydjeg1lt,0.6232154526079686
hjujqnvk1,0.3195594879131516
ge8b94owl,0.49805638616922804
lxdwcallh,0.5354847026154058
xpekfairy,0.44189555527055946
b4vzwl5lx,0.4192593040135083
hs6vamuvh,0.5505430013833326
0unjsem87,0.7590480198572287
qsfehoum0,0.3853276133191602
nnkh4bhoh,0.22444767079637593
wsqtt2k2p,0.3390636751258102
usxpe0xou,0.5660748751319582
o5envcqw1,0.28476462493119603
ypukya8zu,0.5874203850287784
vqlglzd0a,0.5241568219456912
lavaknyzi,0.2935349686243011
yosbvectt,0.5196840700102259
ft2hunlfv,0.6047244977470934
8ndzuhy5m,0.6208893077289381
mnmcg0imq,0.6326435266813849
c8egvvqbo,0.6825303564048444
kajeixis1,0.2588010130312367
y45bfuok2,0.22973580240134042
0hkkdauac,0.3798083429319642
qsudn67m2,0.42895125539355183
idp87z5u4,0.43008924472852794
qysevywxx,0.5243628050632367
pq2lyb874,0.6145611497157264
nanan1q6c,0.4395554450207233
i2alozmu4,0.5300447574465805
zhauphxsc,0.5389583038785133
feu3fu6bg,0.8068263790560298
ipo4xakdw,0.7557609144488207
evxfpaqpc,0.5037610078371921
hovdexpkk,0.40916145555815053
iqjqljfgu,0.49533205217998705
3emetbnbg,0.6436580570804191
mjbd2klv0,0.42421067804592577
becmzwdbx,0.6126586865779059
fiol08u8o,0.71238631400572
fwhi0kkuf,0.6289506920080666
wxfshynyf,0.3744666330403873
gufug5fvd,0.327827766440106
mwzdvaebe,0.22598703418083427
hhevmygay,0.23990919707453137
b05yoktvx,0.7657640456953332
f7fxlzwef,0.35770768348845633
sd2skkv0z,0.5218565399678097
yvei6q4xm,0.37800655069050126
5mibf91yc,0.31481320216245
w2fjfecwo,0.6406391153371884
vrmueleei,0.5676119822896062
ml9mipa2t,0.31462456886448215
lusnvdzew,0.34582057937337474
i4wrwkjfd,0.7017638709023257
7vhe2z1xu,0.8416706332956515
d4thidnwt,0.6587879732167671
uew5k3c7o,0.673113539555936
xgmadezjk,0.582111752195033
1qt70bp7d,0.2362181581708147
mtja9d9rz,0.31131877635102306
