id,is_laugh
rfdjcfsqq,0.45975836706352313
tsgqmfpef,0.2916009920042092
owjcthkz2,0.2862441864656423
rvgaocjyy,0.44127353520628265
uxtwu5i69,0.826294515545942
obakrevy2,0.43978682118434226
ufysgofeg,0.6577921609270629
owbo0cjz8,0.5791201417842018
gnjxzlvgb,0.5106074831710361
fbfb83wbu,0.8107161636704614
m8vrg4kvc,0.47274301710439437
t69mmmvst,0.7835103215319201
ulzx4ghj6,0.7019549921200747
gx35spy3j,0.3746841263952213
9fwih2taf,0.40201866500932004
sidpzsisx,0.49121246806944363
3ann0fdx1,0.5937075844495459
sfujns9rr,0.3522428218808325
1ngqnkllc,0.2895245730766524
kaofmroja,0.35382146513288504
qxt2taykk,0.5273235982110375
5amuruxbp,0.3449606379809973
a3ugm9hfq,0.3746471265843513
mc6bur4x9,0.4585029504054681
eh3ptagjw,0.4864521261041602
fqg6xuosa,0.3479913177776425
khrammagz,0.36770838854560334
fkxgihn9v,0.33243637819912725
gz2svzmhm,0.6718388710487518
s0wibeuge,0.3611610936854211
47wjy0eln,0.4191661313474224
gplq76qnf,0.4634242804731811
zewwvpdoi,0.7386308453832081
s9kffulza,0.5686743543361359
mefjs6av9,0.4808071472760753
iod7bk8wv,0.8307880724547447
lw5za88fy,0.8075544766956384
zdnm1gsbr,0.47467853334453347
7rn14dqc5,0.3446785692060306
jgh7zghsu,0.18868289605189656
3fn2cbmck,0.3837858793230687
8z9yt1qg1,0.291161182053805
jnfsrpvyp,0.33450026407240296
n5ck8mvov,0.5189813559498603
v1nlp4yue,0.32031416800777646
y0ytszwbz,0.35328087023546434
896tkhmiu,0.722042384013402
ggmyvs3we,0.3889800483084044
cnqhq1qmz,0.2875709888270156
orczju1hi,0.4838476343075464
gy2bzmucs,0.6244970505066184
0z2noehez,0.43394185184484513
jxxnnssjk,0.45766759469995544
sy8giuwtv,0.5686851141374399
uvgnqnel9,0.5515533284184586
fapp6ih6m,0.7720045043956416
b2c6k843g,0.6131520841110591
ojpz1wngc,0.2666596653067687
7bg0k9mq0,0.49655411052502485
rm58i1db6,0.49015254701824296
n7anajnhz,0.2971915763200528
ipb2mpmg4,0.3159110494936323
673j84ob7,0.4135120966282627
hjntbi8f3,0.5391813883695702
dgem2isnj,0.4038175329871194
c8lwgpnwm,0.2524623930286537
sbtomjzgz,0.21465674782413685
qnlnkdymr,0.479508131227688
ebqxfu7id,0.7379189370236321
stk3ctlxp,0.7850465273586134
wlf2sbkqp,0.4045178765109683
hbyqyasiw,0.2938712835255569
hggxvdgbh,0.3316936136393135
wfseocihg,0.3573048106363067
0d8rb2zs5,0.6006372748425568
hwj1tixw6,0.2164488820601477
qubqui1ru,0.5367575193801388
et19vepal,0.35020426071624117
hllf53g31,0.2995009327292665
jge6ykrr8,0.7299452550068786
cjelb3exo,0.5404344291698551
3gl7s1p9x,0.8304439990163471
vh7dil0e4,0.3626095981443156
kicoltvbv,0.4680991891440738
tuhpunei8,0.7742863999529568
pxyamxf3a,0.4297280890957955
kr8iht5yt,0.2868049264139233
pdmxywhyk,0.37104306457085434
olp7tvidk,0.3148786320317466
hdlkmr1uu,0.41678011491604794
jmvgz1k1y,0.3440464513679556
bqh11vyxe,0.35160918232623517
z3osw03en,0.4571199754827651
0lhr7oyjs,0.6726639830209759
zmgtx6qsd,0.7558501370739078
edsfrvpaw,0.35215874701166533
rrmfo6abf,0.38414079812287405
izk9cuqo4,0.5405176342004254
keudcukm3,0.2822264263624429
qoz7izazb,0.33639117520336204
qojxheml7,0.5944313233901954
opkvjmi6b,0.6743309304166065
6ca4gfefq,0.5246934351526883
2um0ji4u3,0.6704609887974794
jzcvr49db,0.7396319973807965
mnnr6qc05,0.6968996329852877
fwsdshocq,0.3268227023745839
ghws0cd9b,0.7826617181843072
jipnrmzdb,0.48934186224926074
jtrpli5fr,0.7533591401805004
dpirw75s4,0.7130727320982646
figczgft9,0.5786278838409867
yfdsgue73,0.5634954762661455
kx0jlxwd6,0.5133366015616
djmzmy1h1,0.2837991085448822
r1nxs7vqd,0.45433089162675094
amzsmnvuo,0.40061289313247184
8pxr2kfmn,0.4832534461057295
futlmcuxp,0.4890210210423372
wrtahtef8,0.24309977800219937
e7ka6ycro,0.5684797898140334
g0vuysnp6,0.41320140539521216
kynddzsn7,0.4902242579308293
hxbumorux,0.45304531124624486
eailyfhg2,0.43281329241133515
ajxbosyqn,0.5820737717550877
n1plptxfv,0.629041472464654
bcs7lxivz,0.40532369172329547
cabzwhjyo,0.7544241076732746
infjyiksf,0.7885391651365117
lgt2xkxmz,0.7243566410951544
unygwlice,0.447124745282114
84xqcwijm,0.70296062538638
tgfjmhlas,0.8175238649701703
xvsvwryh2,0.5759277911844893
e7ozh5stk,0.785656235463748
izkdb7j2d,0.5582143751475155
phjnfqe3w,0.5261748262180052
7tpxfphkh,0.7653163530418992
x1em3pjl8,0.4966784717335265
dn2j2prsi,0.7467370808815256
obnosi2w7,0.35079445795189534
i7typ7hkh,0.601115361702222
vmrrfqrw6,0.6568305629137627
j7sfvzjie,0.5960668091686825
iufqtkdur,0.636782916848784
c0kcfenv7,0.6707440400291633
s1rgfgvxw,0.6216834938053925
u1wgcwc0g,0.43920150109545747
kqrfkhzf6,0.4977483887973288
xf3oi1z15,0.3440296561728421
dlwattumm,0.8815301181692596
h1kyhyt57,0.4971875452304174
ebyhl1cuz,0.5263717757060397
l5noahe7l,0.2659206573277389
dnw4oj0pg,0.3980012878745926
csaaj8jkn,0.28788998166580637
yj6yutxnp,0.3943411779002499
gd4lz2jjo,0.336173220717654
33ysqo7lg,0.32696304298005086
fonju8klo,0.5003021688989799
2y6ecmvbv,0.39600713852551944
pot3bzbjf,0.41625522685435534
c0jaycpqu,0.6227320172914776
eavu0pcse,0.5656814831700258
kxibcvnbi,0.5866449141648915
mix36mdtm,0.3786167962620842
n7ytaa3cg,0.781326876380515
iqzh0ho2f,0.41385616928098967
hrjwghfyc,0.819970057125048
gngcpsddc,0.5072426153044105
vjb41ukxi,0.7053475224593736
jrr3qvaj7,0.5602981906592271
pa96jsr52,0.6419196664484519
44qmalzw9,0.2795117570210634
l26dybngl,0.6404564835798987
0n0kzfoug,0.3273624328066152
395pdyfiq,0.7607356089886552
vm9e5rjkr,0.8642828056703031
onq29lio9,0.47892844737717705
kpgvy7qjn,0.22732671854089387
tzw8cvb0d,0.4903664132876527
cxutxdcqs,0.6386837411735351
xxjbg8jzi,0.6731936120137966
hsv70fh4q,0.4905241670134803
losvqpvfn,0.4595447954353804
kulr4fkao,0.5493719676293852
ilplcbz4s,0.22232073750331996
qdmlg6yie,0.5099182409670545
v0d9rppe8,0.3949858639120148
ssjvi3yph,0.5445443696126533
8fj9oh3ax,0.4244409581201419
xhi22clmb,0.7347097723092582
y5u84c4e1,0.3891172979390981
3zdmr8pa0,0.28240572707525435
ohinczq5g,0.575512158716779
b43vvxxq2,0.35656413959014943
skcnlguvc,0.4993874740822256
cjapogdpk,0.39756561396441403
ml9yq32sz,0.4997083721641237
ovrpt94d6,0.5830869737828435
rzbxxcx6l,0.3638039853429272
4mytzj67o,0.548134377656042
o24uubjok,0.5047053180118456
hqkg4ynyg,0.5809281167014827
7dwkjg7cs,0.5269975659707729
91yk7glnv,0.2969702883878572
unvzm4p9r,0.6901960132829628
aephoxp7j,0.3470742512426477
6k3enjnm3,0.681700234896083
fimbqzq3a,0.30661171056746106
qdrvgqh7g,0.4446213713542341
oghauh7ta,0.7820939007174518
zlknrrddb,0.33364340081096305
gbwn7rx8d,0.3891968371065511
uoezurxzs,0.4036790204836528
ia5aqsqit,0.5192526519452052
tq90raxty,0.4229734943961261
6dugru8qv,0.4099663880857166
0z2sxfkfv,0.4106627422790451
9aibatte2,0.4752713816735543
2fxktukku,0.3891266699184926
0hexfzndp,0.8283727260072968
syanyib5f,0.33815037552667676
mbnhziasi,0.6450795284379057
ohbyvtrdr,0.573849446945433
g0oqfulgw,0.4271701478469927
mjrcqh6gc,0.47517406386061845
wcpyh9btv,0.39524627565424797
qoab9koe0,0.40451160310708856
fgmpnto4e,0.5804562114784817
t8s5xbc7z,0.3978001682495292
d3fhnfn4s,0.4653969091835628
nvotiyolf,0.451597071760649
6qdehiyq5,0.7322853599791309
vndwchmjl,0.49010182636857264
06laejtgn,0.6749211113206727
kyo9vfvsb,0.6532343976994167
wmr67vanc,0.3036429891144281
9219d9ry0,0.3698149988622481
txc8evwah,0.40374783863022606
m2imbxfmy,0.5998742743369458
wisvceljb,0.31065657166411464
8jbqzbfjs,0.31874885764170297
scf8c3ooi,0.5802907500328581
tydjeg1lt,0.5424512177995594
hjujqnvk1,0.39573586429406665
ge8b94owl,0.4772766578070355
lxdwcallh,0.5394543828237766
xpekfairy,0.41303413400335154
b4vzwl5lx,0.32649266010145733
hs6vamuvh,0.5042617678894864
0unjsem87,0.7806966469597405
qsfehoum0,0.49891285908848115
nnkh4bhoh,0.3762761787409428
wsqtt2k2p,0.38821433262174593
usxpe0xou,0.6016447568564879
o5envcqw1,0.2944164712513046
ypukya8zu,0.5211486031703412
vqlglzd0a,0.46755613211201885
lavaknyzi,0.34498244254387805
yosbvectt,0.4750685368971091
ft2hunlfv,0.7433051080881278
8ndzuhy5m,0.5893496418166688
mnmcg0imq,0.5941471401334095
c8egvvqbo,0.6635543317833934
kajeixis1,0.24346540800548522
y45bfuok2,0.39128037212018263
0hkkdauac,0.3244720294426804
qsudn67m2,0.364378425747718
idp87z5u4,0.3954987190602555
qysevywxx,0.5845316867610506
pq2lyb874,0.5652743789513912
nanan1q6c,0.3076870680102403
i2alozmu4,0.6211502170222557
zhauphxsc,0.5182947669520499
feu3fu6bg,0.7811713821678667
ipo4xakdw,0.8267292094400152
evxfpaqpc,0.599559494077726
hovdexpkk,0.4062084899766565
iqjqljfgu,0.34800893318842785
3emetbnbg,0.7270068637201879
mjbd2klv0,0.28835062434436004
becmzwdbx,0.6587976415751587
fiol08u8o,0.5454738462696302
fwhi0kkuf,0.6455935373733463
wxfshynyf,0.4523925713773136
gufug5fvd,0.37064401674666997
mwzdvaebe,0.33129583550930564
hhevmygay,0.28152947032597947
b05yoktvx,0.7633780522415987
f7fxlzwef,0.2322609219486905
sd2skkv0z,0.4612164761733504
yvei6q4xm,0.2942427220417079
5mibf91yc,0.3984857553165843
w2fjfecwo,0.6451761168242678
vrmueleei,0.48241411129165873
ml9mipa2t,0.207555530321285
lusnvdzew,0.30164351829711844
i4wrwkjfd,0.7000233647383454
7vhe2z1xu,0.7811087698124385
d4thidnwt,0.6355770456924137
uew5k3c7o,0.6288202153348006
xgmadezjk,0.5252363421760773
1qt70bp7d,0.2809596962718433
mtja9d9rz,0.3825530654011421
ybkbhlgwn,0.41719063416912483
widig5pok,0.3225226538276922
miohfypyq,0.2851737547050962
qo1myylwe,0.5146455624948254
pvs7zl8xe,0.43728521342590965
npg8jblkb,0.24398222435832753
6v4eoipvz,0.4523189794770719
gqzaf69ki,0.7159515284997757
btb9zeggw,0.38360145279787716
iymfer0rz,0.7218134043571715
h8xfxvkyk,0.3344247482667885
kvm0c1ium,0.47581874087078707
negja3rcb,0.5219113268857123
aon0bfkzx,0.597409069455354
